"id","name","city","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities_count","brand","awards_count","price_level"
291367,"Belair Beach Hotel","Ialyssos","South Aegean","Dodecanese",36.42291,28.192888,18,43,4.0,1587,1694,43,"",1,"$"
291376,"Oceanis Beach Hotel","Ialyssos","South Aegean","Dodecanese",36.421394,28.18935,7,43,4.0,2784,3178,76,"",2,"$$"
291378,"Rhodes Bay Hotel & Spa","Ialyssos","South Aegean","Dodecanese",36.420513,28.188238,4,43,4.5,3644,3155,127,"",2,"$$"
291590,"Occidental Atenea Mar - Adults Only","Barcelona","Catalonia","Spain",41.402493,2.212221,230,553,4.0,2674,846,52,"Barcelo Hotels & Resorts",2,"$$"
292353,"Rodos Palladium Leisure & Wellness","Kallithea","South Aegean","Dodecanese",36.36882,28.221567,2,26,4.5,2231,2594,125,"",2,"$$"
292635,"Cyprotel Faliraki","Faliraki","South Aegean","Dodecanese",36.331314,28.200655,13,90,4.5,1599,2417,51,"",1,"$$"
292642,"The Ixian Grand & All Suites - Adults Only Hotel","Ialyssos","South Aegean","Dodecanese",36.419624,28.171358,13,43,4.0,3203,4559,121,"",2,"$$$"
294788,"The Marmara, Bodrum","Bodrum City","Turkish Aegean Coast","Turkiye",37.04176,27.44056,5,164,4.5,1172,980,67,"",0,"$$"
294791,"DoubleTree by Hilton Bodrum Marina Vista","Bodrum City","Turkish Aegean Coast","Turkiye",37.0335,27.422,14,164,4.5,801,608,50,"DoubleTree by Hilton",2,"$$"
295124,"Rixos Downtown Antalya","Antalya","Turkish Mediterranean Coast","Turkiye",36.88463,30.66988,9,504,4.5,3270,3661,110,"Rixos",2,"$$$"
295783,"El Vino Hotel & Suites","Bodrum City","Turkish Aegean Coast","Turkiye",37.039616,27.439014,4,164,5.0,1314,992,80,"",2,"$$"
295789,"Su Hotel","Bodrum City","Turkish Aegean Coast","Turkiye",37.037716,27.42737,12,164,4.5,426,337,43,"",0,"$$$"
295819,"Divan Bodrum","Golturkbuku","Turkish Aegean Coast","Turkiye",37.132896,27.37599,2,30,4.5,275,267,46,"",2,"$$"
295822,"Hapimag Sea Garden Resort, Bodrum","Yali","Turkish Aegean Coast","Turkiye",36.9878,27.5503,1,3,4.0,1904,1566,64,"",2,"$$$$"
296169,"Salmakis Resort & Spa","Bodrum City","Turkish Aegean Coast","Turkiye",37.028408,27.416462,21,164,4.5,2785,2443,102,"",2,"$$"
296187,"Tuvana Hotel","Antalya","Turkish Mediterranean Coast","Turkiye",36.88581,30.706188,51,504,4.5,664,534,51,"",1,"$"
296796,"Blue Sea Resort Collection","Ammoudes","South Aegean","Dodecanese",36.3561,28.2108,2,6,4.5,1825,2127,90,"",2,"$$"
296915,"Pulitzer Barcelona","Barcelona","Catalonia","Spain",41.386124,2.168306,108,553,4.5,2644,1373,68,"",2,"$$"
296916,"Hotel Jazz","Barcelona","Catalonia","Spain",41.386112,2.165785,43,553,4.5,5754,1879,73,"",2,"$$"
298838,"Royal Asarlik Beach","Gumbet","Turkish Aegean Coast","Turkiye",37.03106,27.398905,10,113,4.5,4166,2244,61,"",1,"$$"
299108,"Sultan Gardens Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.944792,34.38034,9,279,4.5,9657,10407,87,"",0,"$$"
299235,"Millennium Plaza Downtown Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.220482,55.280727,304,982,4.5,4193,1660,126,"Millennium Hotels and Resorts",1,"$$"
299237,"Excelsior Hotel Downtown Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.263859,55.325287,423,982,3.5,728,270,91,"",0,"$$"
299239,"Radisson Blu Hotel, Dubai Deira Creek","Dubai","Emirate of Dubai","United Arab Emirates",25.265093,55.310486,243,982,4.5,2148,1372,104,"Radisson",2,"$$"
299335,"Best Western Plus Hotel Konak","Izmir","Turkish Aegean Coast","Turkiye",38.41418,27.1225,38,218,4.0,191,158,64,"Best Western Plus",0,"$$"
299705,"Novotel World Trade Centre Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.221458,55.28853,260,982,4.5,5188,1826,93,"Novotel",1,"$$$"
299707,"Ibis World Trade Centre Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.223312,55.285984,348,982,4.0,1672,582,43,"ibis",1,"$$"
299708,"Pullman Dubai Creek City Centre","Dubai","Emirate of Dubai","United Arab Emirates",25.2557,55.3359,148,982,4.5,3669,1559,144,"Pullman",2,"$$"
299730,"Renaissance Sharm El Sheikh Golden View Beach Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.85136,34.31441,29,279,4.5,5698,6987,157,"Renaissance Hotels",1,"$$"
299808,"Marriott Executive Apartments Dubai Creek","Dubai","Emirate of Dubai","United Arab Emirates",25.258266,55.324493,26,766,4.5,287,255,57,"Marriott",1,"$$$"
299810,"Crowne Plaza Dubai - Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.270834,55.326992,337,982,4.5,1951,1271,135,"Crowne Plaza",1,"$$"
300144,"Movenpick Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.913334,34.34028,108,279,4.5,4973,3917,134,"Movenpick",0,"$$"
300145,"Novotel Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.91587,34.33075,58,279,4.5,5071,4830,90,"Novotel",0,"$"
300561,"Sami Beach Hotel","Gumbet","Turkish Aegean Coast","Turkiye",37.032097,27.40396,9,113,4.0,1355,1001,28,"",2,"$$"
300858,"Ege Palas","Izmir","Turkish Aegean Coast","Turkiye",38.436188,27.141727,26,218,4.0,308,186,56,"",0,"$$"
300990,"Gafy Resort Aqua Park","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.916092,34.33452,122,279,4.0,710,953,42,"",1,"$"
301046,"Kocaman Otel","Izmir","Turkish Aegean Coast","Turkiye",38.422333,27.154787,150,218,2.5,20,62,20,"",0,"$"
301047,"Anemon Izmir Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42462,27.148834,116,218,3.5,214,56,48,"",0,"$"
301048,"Susuzlu Atlantis Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42414,27.13974,56,218,4.0,56,45,35,"",0,"$"
301054,"Movenpick Hotels & Resorts","Izmir","Turkish Aegean Coast","Turkiye",38.42816,27.134,17,218,4.0,1713,568,66,"Movenpick",0,"$$"
301055,"Otel Kilim","Izmir","Turkish Aegean Coast","Turkiye",38.42611,27.132223,54,218,4.0,127,68,49,"",0,"$"
301057,"Wyndham Grand Izmir Ozdilek","Izmir","Turkish Aegean Coast","Turkiye",38.411774,27.0327,12,218,4.5,1122,580,131,"Wyndham Grand",1,"$$"
301059,"Karaca Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.426758,27.137121,19,218,4.5,197,150,57,"",0,"$$"
301061,"Hotel Yumukoglu","Izmir","Turkish Aegean Coast","Turkiye",38.425007,27.138655,135,218,3.0,45,18,26,"",0,"$"
301242,"Concorde El Salam Hotel Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.964497,34.39878,50,279,4.5,8233,8954,98,"Royal Tulip",0,"$"
301379,"Dusit  Thani Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.20628,55.27289,83,982,4.5,5460,3464,152,"Dusit Thani",1,"$$$"
301525,"Regent Palace Hotel, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.25338,55.30383,479,982,3.5,574,381,63,"",0,"$"
301562,"Le Meridien Dubai Hotel & Conference Centre","Dubai","Emirate of Dubai","United Arab Emirates",25.248194,55.347595,63,982,4.5,7101,3723,94,"Le Méridien",2,"$$$"
301570,"Le Meridien Mina Seyahi Beach Resort & Waterpark","Dubai","Emirate of Dubai","United Arab Emirates",25.091726,55.1472,186,982,4.5,4949,4037,94,"Le Méridien",3,"$$$$"
301584,"Le Royal Meridien Beach Resort & Spa","Dubai","Emirate of Dubai","United Arab Emirates",25.085138,55.139565,20,982,5.0,10102,7880,130,"Le Méridien",2,"$$$$"
301681,"Millennium Airport Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.248476,55.34382,327,982,4.0,3122,1055,110,"Millennium",2,"$$"
301691,"Coral Dubai Deira Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.265919,55.325626,361,982,4.0,1083,364,40,"",2,"$$"
301819,"Jolie Ville Golf & Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.939215,34.37691,88,279,4.5,3494,4543,119,"",2,"$$"
301826,"Maritim Jolie Ville Resort & Casino Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.911112,34.32697,18,279,4.5,2572,2746,106,"Maritim",0,"$$"
301833,"Sheraton Sharm Hotel, Resort, Villas & Spa","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.92153,34.36772,31,279,4.0,4416,4687,95,"Sheraton",0,"$$"
301867,"Sheraton Dubai Creek Hotel & Towers","Dubai","Emirate of Dubai","United Arab Emirates",25.261381,55.313606,432,982,4.5,4386,2814,102,"Sheraton",1,"$$"
301868,"Majestic Premier Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.25745,55.29948,228,982,4.0,1408,546,76,"",2,"$$"
301880,"Four Seasons Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.955154,34.39296,41,279,5.0,2393,2454,155,"Four Seasons",2,"$$$$"
301908,"Movenpick Hotel & Apartments Bur Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.234121,55.31162,346,982,4.5,3039,1160,120,"Movenpick",1,"$$"
301992,"Hurghada Long Beach Resort","Hurghada","Red Sea and Sinai","Egypt",27.1658,33.82343,78,325,4.5,6390,11276,145,"",0,"$"
302029,"The Oberoi Beach Resort Sahl Hasheesh","Sahl Hasheesh","Red Sea and Sinai","Egypt",27.077637,33.883087,1,11,5.0,2337,2760,109,"Oberoi",3,"$$$"
302098,"Shangri-La Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.208553,55.271908,47,982,5.0,3716,2840,133,"Shangri-La",2,"$$$"
302099,"Ramada Plaza by Wyndham Dubai Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.270266,55.331013,236,982,4.5,1439,532,104,"Ramada",1,"$$"
302134,"Jaz Fanara Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.849863,34.31298,68,279,4.5,4240,5399,114,"Jaz Hotel Group",1,"$$"
302136,"Iberotel Palace","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.863379,34.293736,23,279,4.5,5745,6060,87,"Jaz Hotel Group",1,"$$"
302138,"Lido Sharm Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.907179,34.328358,26,279,4.5,2831,2689,71,"",1,"$"
302206,"The Ritz-Carlton, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.082592,55.137665,15,982,5.0,7114,6399,133,"The Ritz-Carlton",3,"$$$$"
302214,"Monte-Carlo Sharm Resort & SPA","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.865192,34.321014,70,279,4.5,1957,3487,99,"",0,"$$$"
302362,"Marina Sharm Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.907528,34.32651,37,279,4.5,2510,2609,151,"",0,"$"
302457,"Burj Al Arab","Dubai","Emirate of Dubai","United Arab Emirates",25.141317,55.185345,308,982,4.5,6899,10996,112,"Jumeirah",2,"$$$$"
302462,"Jumeirah Beach Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.141605,55.19128,290,982,4.5,3877,2873,15,"Jumeirah",3,"$$$$"
302463,"Jumeirah Emirates Towers","Dubai","Emirate of Dubai","United Arab Emirates",25.217709,55.282124,133,982,4.5,5156,4061,114,"Jumeirah",2,"$$$$"
302465,"Jumeirah Mina A'salam","Dubai","Emirate of Dubai","United Arab Emirates",25.135298,55.185753,292,982,4.5,5307,4715,180,"Jumeirah",2,"$$$$"
302778,"Movenpick Grand Al Bustan Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.248001,55.34539,107,982,4.5,4074,1799,135,"Movenpick",1,"$$"
302789,"Al Maha, a Luxury Collection Desert Resort & Spa, Dubai","Murqquab","Emirate of Dubai","United Arab Emirates",24.822983,55.66261,1,1,5.0,2148,3773,80,"The Luxury Collection",3,"$$$$"
302792,"JA Beach Hotel","Dubai","Emirate of Dubai","United Arab Emirates",24.986826,55.02385,305,982,4.5,5966,4272,143,"JA Resorts & Hotels",2,"$$$$"
302796,"SUNRISE Holidays Resort (Adults Only)","Hurghada","Red Sea and Sinai","Egypt",27.209175,33.846275,71,325,4.5,9518,8362,116,"Sunrise Resorts",0,"$$"
302797,"SeaGull Beach Resort","Hurghada","Red Sea and Sinai","Egypt",27.215631,33.840694,68,325,4.5,3712,4862,124,"",0,"$$"
302807,"Dreams Beach Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.875975,34.31722,135,279,4.0,2285,2881,44,"",0,"$"
304401,"Chelsea Plaza Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.235388,55.279545,461,982,3.5,461,239,37,"",0,"$$"
304492,"Grand Excelsior Hotel Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.274853,55.32763,385,982,4.0,1259,583,61,"",2,"$"
304493,"Sheraton Jumeirah Beach Resort","Dubai","Emirate of Dubai","United Arab Emirates",25.073647,55.1289,255,982,4.5,3612,3047,77,"Sheraton",1,"$$$$"
304732,"Dogan Hotel","Antalya","Turkish Mediterranean Coast","Turkiye",36.883686,30.70469,32,504,4.5,497,675,54,"",1,"$"
304846,"Hotel Aspen","Antalya","Turkish Mediterranean Coast","Turkiye",36.88323,30.704258,45,504,4.5,503,533,39,"",1,"$"
305090,"DoubleTree by Hilton Sharm El Sheikh - Sharks Bay Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.965782,34.400047,73,279,4.5,10744,9992,84,"Hilton Hotels & Resorts",0,"$"
305091,"Sharm Dreams Resort - by Jaz Hotel Group","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.9148,34.32694,107,279,4.0,5356,3896,75,"",1,"$"
305092,"Fayrouz Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.913872,34.32765,60,279,4.5,2823,2345,63,"Jaz Hotel Group",2,"$"
305094,"Parrotel Beach Resort","Nabq Bay","Red Sea and Sinai","Egypt",28.02524,34.4381,7,41,4.5,5963,5393,158,"",0,"$"
305582,"Axel Hotel Barcelona","Barcelona","Catalonia","Spain",41.38735,2.160496,90,553,4.0,3646,1358,78,"Axel Hotels",2,"$$"
305584,"Sercotel Caspe","Barcelona","Catalonia","Spain",41.39611,2.179265,150,553,4.0,1854,649,38,"Sercotel",2,"$$"
306221,"Hotel Baylan","Izmir","Turkish Aegean Coast","Turkiye",38.421444,27.142637,18,218,4.5,254,155,28,"",0,"$"
306606,"Al Bustan Centre & Residence","Dubai","Emirate of Dubai","United Arab Emirates",25.275211,55.368107,14,982,4.5,1397,591,49,"",1,"$$"
306631,"Ascot Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2596,55.2941,257,982,4.0,893,248,49,"",1,"$$"
306636,"Dubai Marine Beach Resort & Spa","Dubai","Emirate of Dubai","United Arab Emirates",25.234259,55.26253,367,982,4.0,1335,1087,66,"",1,"$$$"
306639,"Panorama Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2476,55.2866,541,982,3.0,167,93,52,"",0,"$"
306642,"Grand Hyatt Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.228159,55.327927,240,982,4.5,8932,5836,123,"Grand Hyatt",1,"$$$$"
306662,"Hilton Dubai Jumeirah Resort","Dubai","Emirate of Dubai","United Arab Emirates",25.079079,55.134075,213,982,4.5,8200,5319,120,"Hilton Hotels & Resorts",2,"$$$$"
306684,"Hyatt Regency Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.278898,55.304455,330,982,4.5,6144,2152,139,"Hyatt Regency",2,"$$"
306689,"Jumeira Rotana","Dubai","Emirate of Dubai","United Arab Emirates",25.237165,55.274254,364,982,4.0,1721,632,66,"Rotana",2,"$$"
306729,"Landmark Plaza Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2756,55.306,519,982,3.5,229,127,46,"",0,"$"
306734,"Habtoor Grand Resort, Autograph Collection","Dubai","Emirate of Dubai","United Arab Emirates",25.086313,55.14115,128,982,4.5,7745,6324,127,"Autograph Collection",1,"$$$$"
306741,"One&Only Royal Mirage","Dubai","Emirate of Dubai","United Arab Emirates",25.0972,55.1519,161,982,4.5,3092,2903,120,"One&Only",2,"$$$$"
306743,"Palm Beach Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2595,55.28746,616,982,3.0,180,55,27,"",0,"$$"
306749,"J5 Hotels - Port Saeed","Dubai","Emirate of Dubai","United Arab Emirates",25.25368,55.335793,62,982,4.5,1837,510,68,"",2,"$$"
306751,"J5 Rimal","Dubai","Emirate of Dubai","United Arab Emirates",25.264147,55.32711,193,982,4.5,1513,440,66,"",2,"$$"
306758,"Fairmont Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.226192,55.283913,151,982,4.5,6019,2450,163,"Fairmont",0,"$$$"
306761,"Carlton Palace Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.261791,55.3197,391,982,4.0,1394,712,51,"",0,"$$"
306762,"Towers Rotana","Dubai","Emirate of Dubai","United Arab Emirates",25.212778,55.275383,275,982,4.5,4860,1376,67,"Rotana",2,"$$"
307373,"Swandor Hotels & Resorts - Topkapi Palace","Aksu","Turkish Mediterranean Coast","Turkiye",36.856728,30.91618,4,11,4.5,3848,5452,91,"",0,"$$$"
307586,"Hotel Izmir Palas","Izmir","Turkish Aegean Coast","Turkiye",38.431355,27.136457,44,218,3.5,209,68,34,"",0,"$$"
307588,"Marla Otel","Izmir","Turkish Aegean Coast","Turkiye",38.426113,27.133041,59,218,3.5,164,161,45,"",0,"$"
307909,"Admiral Plaza Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.260117,55.29114,503,982,3.0,511,249,24,"",0,"$$"
308117,"Hilton Hurghada Plaza","Hurghada","Red Sea and Sinai","Egypt",27.256971,33.8309,81,325,4.5,1780,2548,131,"Hilton Hotels & Resorts",0,"$$"
308190,"Claridge Hotel - Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.270712,55.316322,555,982,3.0,88,33,27,"",0,"$$"
308196,"SUNRISE Crystal Bay Resort -Grand Select","Hurghada","Red Sea and Sinai","Egypt",27.10223,33.82806,19,325,4.5,8355,7417,125,"Sunrise Resorts",1,"$$"
308235,"St.George Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.26646,55.2942,492,982,3.5,144,134,56,"",0,"$"
308513,"Golden Sands Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.25156,55.29503,404,982,4.0,2675,1007,40,"",0,"$$"
309653,"Comfort Inn Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.26531,55.31693,451,982,3.5,401,344,27,"Comfort Inn",0,"$$"
309659,"Sea View Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.255322,55.28483,320,982,4.5,2497,457,86,"",0,"$$"
311379,"Kaya Prestige","Izmir","Turkish Aegean Coast","Turkiye",38.42502,27.138813,93,218,3.0,260,122,32,"",0,"$$"
314888,"Marco Polo Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.273914,55.31907,373,982,4.0,1132,558,98,"",0,"$"
3153467,"Trio Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.32771,27.135874,90,218,3.5,18,6,5,"",0,"$"
3156815,"Metro Otel","Konak","Turkish Aegean Coast","Turkiye",38.422325,27.145983,1,2,4.0,1,7,16,"",0,"$"
3157793,"Hotel Balca","Izmir","Turkish Aegean Coast","Turkiye",38.4376,27.14413,36,136,3.5,16,6,12,"",0,"$"
3157897,"Kozan City Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.422504,27.141417,70,218,3.5,84,62,19,"",0,"$"
3157902,"Hotel Yayla","Izmir","Turkish Aegean Coast","Turkiye",38.42187,27.14378,40,136,4.0,6,1,32,"",0,"$"
3157916,"Susuzlu Seckin Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42272,27.13165,74,194,3.0,29,54,26,"",0,"$"
3158136,"Caylan Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.423,27.14296,69,194,2.5,12,15,12,"",0,"$"
3160432,"Blue City Boutique Hotel Mavisehir","Izmir","Turkish Aegean Coast","Turkiye",38.47129,27.085388,24,136,4.0,17,24,43,"",0,"$$"
3162089,"Armis Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.4248,27.148668,40,218,4.0,80,40,53,"",0,"$"
316296,"Dubai Grand Hotel By Fortune","Dubai","Emirate of Dubai","United Arab Emirates",25.273605,55.38138,526,982,3.0,172,71,60,"",0,"$$"
316502,"Pickalbatros Laguna Vista Hotel","Nabq Bay","Red Sea and Sinai","Egypt",28.0427,34.4315,9,41,4.0,5302,5565,70,"",0,"$$"
316715,"Sol Cosmopolitan Rhodes","Rhodes Town","South Aegean","Dodecanese",36.42686,28.198936,26,122,4.5,2264,2159,56,"Sol by Melia",2,"$$"
316720,"Dionysos Hotel","Ialyssos","South Aegean","Dodecanese",36.42313,28.19858,3,43,4.5,1721,1834,125,"",2,"$"
316744,"Nubian Village Hotel","Nabq Bay","Red Sea and Sinai","Egypt",28.023405,34.43737,3,41,4.5,4358,4505,89,"",0,"$$$"
316764,"Nathalie Hotel","Rhodes Town","South Aegean","Dodecanese",36.41607,28.1769,18,122,4.5,1000,844,43,"",2,"$"
3170546,"Hotel Galaxias","Rhodes Town","South Aegean","Dodecanese",36.435,28.219023,33,122,4.5,197,113,36,"",0,"$"
317260,"Tivoli Hotel Aqua Park","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.8701,34.304592,80,279,4.5,769,1021,87,"Tivoli Hotels",1,"$"
317574,"Amar Sina Boutique Village","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.869843,34.3096,153,279,3.5,1098,1163,26,"",0,"$"
317622,"Sun Beach Resort","Ialyssos","South Aegean","Dodecanese",36.423195,28.152828,14,43,4.0,1522,1456,103,"",2,"$$"
319706,"Capitol Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.242044,55.27509,643,982,3.0,158,91,113,"",0,"$$"
3247112,"Trianta Hotel Apartments","Ialyssos","South Aegean","Dodecanese",36.41583,28.157166,1,31,4.5,264,191,30,"",0,"$$$"
324797,"Domina Coral Bay Resort , Diving , SPA & Casino","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.929867,34.36493,78,279,4.0,10097,13614,134,"Domina Home",0,"$"
3249050,"Elite Byblos Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.113811,55.20017,347,982,4.5,1821,1029,138,"",2,"$$"
3291088,"Citadines Metro Central Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.099396,55.173405,1,766,4.5,1047,764,70,"Citadines Apart hotel",2,"$$"
3297630,"JA Ocean View Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.073559,55.130222,252,982,4.5,9788,5479,76,"JA Resorts & Hotels",1,"$$$"
3333926,"Room Mate Pau","Barcelona","Catalonia","Spain",41.387794,2.17173,38,553,4.5,1622,1060,49,"",1,"$$"
3333932,"Saffron Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.26132,55.325413,612,982,3.0,114,49,51,"Saffron",0,"$"
3339621,"Boutique 5 Hotel & Spa","Kiotari","South Aegean","Dodecanese",36.058907,27.98086,3,16,5.0,788,903,84,"H Hotel Collection",3,"$$$"
3397043,"Volley Hotel Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.434063,27.148064,120,218,3.0,146,93,49,"",0,"$"
3398840,"Vasanta powered by Sonder","Barcelona","Catalonia","Spain",41.391003,2.172384,37,1202,4.5,1543,339,17,"Sonder",1,"$$"
3400654,"Mercer Hotel Barcelona","Barcelona","Catalonia","Spain",41.38276,2.179029,6,553,5.0,1983,637,79,"",4,"$$$$"
3447941,"JW Marriott Marquis Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.185402,55.258087,55,982,5.0,15221,11007,94,"JW Marriott",2,"$$$$"
3457852,"Bird House","Barcelona","Catalonia","Spain",41.38145,2.159246,73,366,4.0,292,177,39,"",0,"$"
3490066,"Al Khoory Executive Hotel, Al Wasl","Dubai","Emirate of Dubai","United Arab Emirates",25.231575,55.27059,119,982,4.5,1311,712,52,"",1,"$$"
3523033,"Savoy Central Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.257254,55.289318,235,982,4.5,1300,341,75,"",2,"$$"
3528571,"Abidos Hotel Apartment","Dubai","Emirate of Dubai","United Arab Emirates",25.089302,55.37954,42,766,4.0,291,155,56,"",1,"$$"
3528995,"Novotel Dubai Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.112541,55.1883,175,982,4.5,3980,1664,139,"Novotel",0,"$$"
3533952,"Travelodge Barcelona Poblenou","Barcelona","Catalonia","Spain",41.39989,2.200992,244,553,4.0,2485,572,36,"Travelodge",1,"$"
3540235,"Generator Barcelona","Barcelona","Catalonia","Spain",41.3992,2.162859,100,1202,4.0,2309,857,43,"Generator Hostels",0,"$"
3569911,"Fortune Pearl Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.278608,55.313873,429,982,3.5,312,94,21,"",0,"$"
3573109,"SUNRISE Arabian Beach Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.9203,34.3493,11,279,4.5,7678,8922,127,"Sunrise Resorts",0,"$$"
3580895,"Ramada By Wyndham Dubai Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.270355,55.32168,136,982,4.5,2072,604,75,"Ramada",0,"$$"
3587207,"Grand Corner Boutique Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.418472,27.130007,86,218,3.5,92,34,59,"",0,"$"
3592425,"Mercure Dubai Barsha Heights","Dubai","Emirate of Dubai","United Arab Emirates",25.100868,55.173183,244,982,4.5,2546,1054,64,"Mercure",0,"$$"
3596009,"Charmillion Club Aquapark","Nabq Bay","Red Sea and Sinai","Egypt",28.010128,34.425453,16,41,4.5,3026,3448,79,"",1,"$"
3683673,"Gracia City by Arc House","Barcelona","Catalonia","Spain",41.399086,2.157717,79,1202,4.5,446,92,28,"",0,"$"
3686057,"St Christopher's Inn Barcelona","Barcelona","Catalonia","Spain",41.38609,2.167628,74,1202,4.0,1331,262,29,"",1,"$$"
3689833,"Konak Saray Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42043,27.14067,99,218,3.5,38,19,43,"",0,"$"
3700591,"Vogue Hotel Supreme","Torba","Turkish Aegean Coast","Turkiye",37.0818,27.4757,15,33,4.5,6435,5528,131,"",0,"$$$$"
3704416,"Fairmont The Palm","Dubai","Emirate of Dubai","United Arab Emirates",25.110882,55.139935,169,982,4.5,11477,9569,188,"Fairmont",1,"$$$$"
3809216,"Mitsis Selection Alila","Faliraki","South Aegean","Dodecanese",36.37058,28.223122,5,90,4.5,3818,6011,91,"",0,"$$$"
3820189,"The New Hotel Zeybek","Izmir","Turkish Aegean Coast","Turkiye",38.423004,27.142014,141,218,3.0,76,45,52,"",0,"$"
3840620,"Sharm Club Beach Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.885828,34.328964,15,279,4.5,2522,4685,64,"",0,"$$"
3842719,"Hyatt Regency Galleria Residence Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.278942,55.304455,38,766,4.0,196,149,133,"Hyatt Regency",2,"$$$"
3853285,"Movenpick Hotel Apartments Al Mamzar Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.290127,55.354427,185,982,4.5,1323,334,85,"Movenpick",0,"$$"
