"id","name","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities","brand","awards","price_level"
16805635,"Hyatt Place Dubai Wasl District","Emirate of Dubai","United Arab Emirates",25.27046,55.315586,264,982,4.5,1445,881,"Breakfast included,Pool,Internet,Kids Activities,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Wifi,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Rooftop Pool,Heated pool,Flatscreen TV,Breakfast Buffet,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Allergy-free Room,Arabic,Baggage Storage,Bath / Shower,Billiards,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Clothes Dryer,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Darts,Desk,Doorperson,English,Filipino,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Hindi,Indoor Play Area for Children,Interconnected room(s) available,Iron,Ironing Service,Kids' Meals,Kid-Friendly Buffet,Newspaper,Parking Garage,Pool / Beach Towels,Seating Area,24-Hour Security,Secured Parking,Shoeshine,Snack Bar,Soundproof Rooms,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Telephone,VIP Room Facilities,Wake Up Service / Alarm Clock,Family Rooms,Kids pool,Air Purifier,Bidet,Clothes Rack,Electric Kettle,Free Wifi in the Business Center,Free Wired Internet in the Business Center,Happy Hour,Highchairs Available,iPod Docking Station,Laptop Safe,Nepali,Outdoor Dining Area,Private Bathrooms,Sofa,Sofa Bed,Vending Machine,Walk-in Shower,Walking Tours,Wardrobe / Closet","Hyatt Place","Travelers Choice 2023","$$"
16852817,"Second House","Turkish Aegean Coast","Turkiye",38.499058,27.056154,3,4,3.5,3,1,"Internet,Suites,Room service,Free Internet,Kitchenette,Wifi,Free Wifi","","","$"
16874490,"Hotel Marina","Turkish Aegean Coast","Turkiye",38.42325,27.13862,60,218,4.0,26,36,"Restaurant,Kids Activities,Free Wifi,Air conditioning","","","$"
1687451,"Centro Barsha","Emirate of Dubai","United Arab Emirates",25.11328,55.19498,345,982,4.5,2474,561,"Pool,Free parking,Restaurant,Fitness center,Wheelchair access,Internet,Suites,Room service,Bar/Lounge,Airport transportation,Wifi,Paid Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Safe,Rooftop Bar,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Outdoor pool,Arabic,Baggage Storage,English,Filipino,Complimentary Instant Cofffee,24-Hour Front Desk,Hindi,Ironing Service,24-Hour Security,Taxi Service,Conference Facilities,Facilities for Disabled Guests","Rotana","Travelers Choice 2023","$$"
1718075,"Stella Di Mare Beach Hotel & Spa","Red Sea and Sinai","Egypt",27.904852,34.329918,19,279,5.0,6681,8629,"Pool,Beachfront,Room service,Restaurant,Fitness center,Free parking,Bar/Lounge,Business center,Suites,Internet,Kids Activities,Free Internet,Spa,Wifi,Breakfast included,Laundry Service,Shuttle Bus Service,Wheelchair access,Airport transportation,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Tennis Court,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Swimup Bar,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Adult pool,Outdoor pool,Private Beaches,Breakfast Available,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Club,Kids Stay Free,Sauna,Aerobics,Arabic,Baggage Storage,Breakfast in the Room,Bridal Suite,Car Hire,Couples Massage,Currency Exchange,Diving,Doorperson,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,24-Hour Front Desk,Full Body Massage,German,Gift Shop,Hammam,Head Massage,Indoor Play Area for Children,Interconnected room(s) available,Ironing Service,Massage,Nightclub / DJ,Russian,Salon,24-Hour Security,Shoeshine,Shops,Snorkeling,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,VIP Room Facilities,Beach Access","Stella Di Mare","Travelers Choice 2023,Travelers Choice 2022","$$"
1718654,"Mount Royal Hotel","Emirate of Dubai","United Arab Emirates",25.270235,55.30605,39,140,3.0,42,58,"Internet,Kids Activities,Room service,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Wifi,Free Wifi,Paid Wifi,Paid Internet,Breakfast included,Dry Cleaning,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Family Rooms,Accessible rooms,Refrigerator in room,Non-smoking hotel,Safe,Flatscreen TV,Parking,Allergy-free Room,Arabic,ATM On Site,Azerbaijani,Baggage Storage,Bath / Shower,Bottled Water,Breakfast in the Room,Express Check-in / Check-out,Children's Television Networks,Coffee Shop,Convenience Store,Currency Exchange,English,24-Hour Front Desk,Hindi,Newspaper,Nightclub / DJ,Russian,Shops,Soundproof Rooms,Strollers,Telephone,Vending Machine,VIP Room Facilities","","","$"
1724002,"Signature Hotel Apartments and Spa Dubai Marina","Emirate of Dubai","United Arab Emirates",25.06876,55.130795,46,766,3.5,526,562,"Pool,Restaurant,Kitchenette,Suites,Fitness center,Internet,Room service,Free Internet,Wheelchair access,Wifi,Free Wifi,Spa,Public Wifi,Dry Cleaning,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Self-Serve Laundry,Microwave,Refrigerator in room,Safe,Flatscreen TV,Breakfast Buffet,Private Balcony,Outdoor pool,Parking,Arabic,Free parking,Airport transportation,Meeting rooms,Breakfast Available,Sauna,Baggage Storage,Currency Exchange,Beach Access","","","$$"
1728123,"The Meydan Hotel","Emirate of Dubai","United Arab Emirates",25.155731,55.300064,32,982,4.5,3314,2385,"Internet,Free Internet,Wifi,Free Wifi,Pool,Room service,Restaurant,Free parking,Bar/Lounge,Spa,Business center,Fitness center,Suites,Wheelchair access,Airport transportation,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Minibar,Conference Facilities,Safe,Rooftop Bar,Swimup Bar,Rooftop Pool,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Infinity Pool,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Additional Bathroom,Afrikaans,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Bridal Suite,Car Hire,Couples Massage,Currency Exchange,Desk,Doorperson,English,Entertainment Staff,Facial Treatments,Filipino,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Head Massage,Hindi,Iron,Ironing Service,Kids' Meals,Massage,Newspaper,Nightclub / DJ,Pool / Beach Towels,Pool with View,Russian,Salon,24-Hour Security,Special Diet Menus,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Taxi Service,Telephone,VIP Room Facilities,Wake Up Service / Alarm Clock,Bidet,Cable / Satellite TV,Electric Kettle,Highchairs Available,Landmark View,Private Bathrooms,Radio,Tile / Marble Floor,Urdu,Valet Parking,Photo Copier / Fax In Business Center","","Travelers Choice 2023,Travelers Choice 2022","$$$"
17323259,"Millennium Place Marina","Emirate of Dubai","United Arab Emirates",25.071074,55.136665,198,982,4.5,2280,1296,"Pool,Internet,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Wifi,Free Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Refrigerator in room,Safe,Flatscreen TV,Breakfast Buffet,Outdoor pool,Breakfast Available,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Doorperson,English,Facial Treatments,Filipino,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Hindi,Iron,Ironing Service,Italian,Massage,Polish,Russian,24-Hour Security,Soundproof Rooms,Spanish,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Smoking rooms available,Conference Facilities,Parking,Cable / Satellite TV,Clothes Rack,Electric Kettle,Foot Massage,Full Body Massage,Laptop Safe,Lithuanian,Nepali,Outdoor Dining Area,Private Bathrooms,Radio,Tile / Marble Floor,Ukrainian,Umbrella,Urdu,Walk-in Shower,Walking Tours,Wardrobe / Closet","Millennium","Travelers Choice 2023,Travelers Choice 2022","$$$"
17343504,"City Avenue Hotel","Emirate of Dubai","United Arab Emirates",25.27409,55.322655,558,982,3.5,52,23,"Internet,Free Internet,Wheelchair access,Wifi,Free Wifi,Air conditioning,Housekeeping,Hindi,Room service,Restaurant","","","$"
17369813,"METT Hotel Beach Resort Bodrum","Turkish Aegean Coast","Turkiye",37.024635,27.416029,3,164,5.0,348,570,"Pool,Free parking,Restaurant,Bar/Lounge,Fitness center,Internet,Beachfront,Suites,Room service,Spa,Airport transportation,Wifi,Free Wifi,Breakfast included,Dry Cleaning,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Family Rooms,Accessible rooms,Minibar,Private Balcony,Outdoor pool,Private Beaches,Private Pools,Breakfast Available,Housekeeping,Kids Stay Free,Sauna,Additional Bathroom,Aerobics,Allergy-free Room,Arabic,Baggage Storage,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,24-Hour Check-in,Coffee / Tea Maker,Complimentary Tea,Doorperson,English,Facial Treatments,Fitness Classes,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Russian,Seating Area,Turkish,Wake Up Service / Alarm Clock,Beach Access,Wheelchair access,Multilingual Staff,Babysitting,Safe,Flatscreen TV,Poolside Bar,Indoor pool,Butler Service,Kids pool,Infinity Pool,Bidet,Cable / Satellite TV,Car Hire,Children's Television Networks,Couples Massage,Electric Kettle,Fitness / Spa Locker Rooms,Foot Bath,Foot Massage,Complimentary Welcome Drink,French,Full Body Massage,Game Room,Hammam,Head Massage,Iron,Ironing Service,Kids' Meals,Massage,Neck Massage,Nightclub / DJ,Outdoor Dining Area,Personal Trainer,Pool / Beach Towels,Pool with View,24-Hour Security,Snack Bar,Soundproof Rooms,Spanish,Steam Room,Sun Deck,Sun Loungers / Beach Chairs,Sun Umbrellas,Taxi Service,Telephone,Valet Parking,Wardrobe / Closet,Water Sport Equipment Rentals,Yoga Classes","","Travelers Choice 2023,Travelers Choice 2022","$$$"
17373524,"Studio One Hotel","Emirate of Dubai","United Arab Emirates",25.043936,55.250797,65,982,5.0,882,524,"Pool,Internet,Kids Activities,Suites,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Kitchenette,Airport transportation,Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Self-Serve Laundry,Refrigerator in room,Safe,Flatscreen TV,Breakfast Buffet,Breakfast Available,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Arabic,ATM On Site,Baggage Storage,Blackout Curtains,Car Hire,24-Hour Check-in,Clothes Dryer,Complimentary Tea,Desk,Doorperson,English,Filipino,24-Hour Front Desk,Ironing Service,Italian,Karaoke,Kids' Meals,Kids' Outdoor Play Equipment,Nightclub / DJ,Russian,Salon,24-Hour Security,Spanish,Special Diet Menus,Sun Terrace,Taxi Service,Wake Up Service / Alarm Clock,Washing Machine,Wine / Champagne,Express Check-in / Check-out,Happy Hour,Highchairs Available,Outdoor Dining Area,Pool View,Serbian","","Travelers Choice 2022","$$"
17379310,"Citymax Hotel Al Barsha","Emirate of Dubai","United Arab Emirates",25.112793,55.200783,268,982,4.5,606,259,"Pool,Internet,Kids Activities,Shuttle Bus Service,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Air conditioning,Multilingual Staff,Accessible rooms,Refrigerator in room,Safe,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,Car Hire,24-Hour Check-in,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,English,Complimentary Instant Cofffee,24-Hour Front Desk,Hair Dryer,Hindi,Interconnected room(s) available,Kids' Meals,Kid-Friendly Buffet,Russian,24-Hour Security,Secured Parking,Snack Bar,Street Parking,Taxi Service,Telephone,Hot Tub,Concierge,Family Rooms,Rooftop Terrace,Free Shuttle or Taxi Services,Cable / Satellite TV,Express Check-in / Check-out,Filipino,Fitness / Spa Locker Rooms,Happy Hour,Iron,Landmark View,Parking Garage,Pool / Beach Towels,Private Bathrooms,Paid Public Parking Nearby,Seating Area,Shallow End,Soundproof Rooms,Tile / Marble Floor,Wake Up Service / Alarm Clock,Walk-in Shower,Wardrobe / Closet","","Travelers Choice 2023,Travelers Choice 2022","$$"
17380944,"Luis Hotel","Turkish Aegean Coast","Turkiye",38.3254,27.13688,1,1,4.5,19,17,"Internet,Room service,Free Internet,Free parking,Restaurant,Bar/Lounge,Airport transportation,Wifi,Free Wifi,Breakfast included","","","$"
1741756,"Mio Bianco Resort","Turkish Aegean Coast","Turkiye",36.966953,27.283703,12,24,3.5,169,214,"Pool,Internet,Free Internet,Restaurant,Bar/Lounge,Free Wifi,Kids Activities,Beachfront,Suites,Free parking,Wheelchair access,Breakfast included,Dry Cleaning,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Accessible rooms,Refrigerator in room,Minibar,Babysitting,Safe,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Private Beaches,Parking,Sauna,Baggage Storage,Darts,Entertainment Staff,24-Hour Front Desk,Hammam,Massage,Salon,Sun Loungers / Beach Chairs,Sun Umbrellas,Turkish,Valet Parking,Wifi,Public Wifi,Beach Access","","Travelers Choice 2022","$$"
1742736,"ibis Dubai Al Rigga","Emirate of Dubai","United Arab Emirates",25.265177,55.321293,87,982,4.5,2778,795,"Free parking,Internet,Free Internet,Restaurant,Wifi,Free Wifi,Fitness center,Room service,Wheelchair access,Bar/Lounge,Airport transportation,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Laundry Service,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,Car Hire,24-Hour Check-in,Coffee Shop,Coffee / Tea Maker,Currency Exchange,Desk,Doorperson,English,Filipino,Complimentary Instant Cofffee,French,24-Hour Front Desk,Hair Dryer,Hindi,Interconnected room(s) available,Ironing Service,Kids' Meals,24-Hour Security,Shoeshine,Soundproof Rooms,Special Diet Menus,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Public Wifi,Bidet,Clothes Rack,First Aid Kit,Free Wifi in the Business Center,Happy Hour,Highchairs Available,Laptop Safe,Outdoor Dining Area,Private Bathrooms,Paid Private Parking Nearby,Paid Public Parking Nearby,Walk-in Shower,Wardrobe / Closet","ibis","Travelers Choice 2023,Travelers Choice 2022","$$"
17430681,"Millennium Plaza Downtown Suites","Emirate of Dubai","United Arab Emirates",25.220531,55.280704,280,982,4.5,413,154,"Internet,Free Internet,Free Wifi,Pool,Kids Activities,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Kitchenette,Spa,Airport transportation,Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Smoking rooms available,Refrigerator in room,Minibar,Babysitting,Safe,Rooftop Pool,Breakfast Buffet,Indoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Club,Arabic,ATM On Site,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Convenience Store,English,Filipino,Fitness Classes,French,24-Hour Front Desk,German,Hindi,Ironing Service,Italian,Kitchenware,Massage,Portuguese,Seating Area,24-Hour Security,Secured Parking,Taxi Service,Conference Facilities,Kids Stay Free,Cable / Satellite TV,Full Body Massage,Urdu,Photo Copier / Fax In Business Center","Millennium","Travelers Choice 2022","$$$"
17454716,"Hotel Paris Prestige","Turkish Aegean Coast","Turkiye",38.42524,27.149,46,218,4.5,35,39,"Internet,Suites,Room service,Free Internet,Free parking,Restaurant,Bar/Lounge,Wifi,Public Wifi,Free Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Minibar,Safe,Breakfast Available","","","$"
17508797,"Rhodos Horizon City","South Aegean","Dodecanese",36.4495,28.2228,6,122,5.0,286,294,"Internet,Suites,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Fitness center,Laundry Service,Air conditioning,Multilingual Staff,Refrigerator in room,Safe,Breakfast Buffet,Private Balcony,Outdoor pool,Baggage Storage,Billiards,Blackout Curtains,24-Hour Check-in,English,Complimentary Toiletries,24-Hour Front Desk,Game Room,Greek,Hair Dryer,Ironing Service,Pool / Beach Towels,Special Diet Menus,Street Parking,Telephone,Breakfast included,Minibar,Flatscreen TV,Sauna,Adults Only,Cable / Satellite TV,Electric Kettle,German,Outdoor Dining Area,Personal Trainer,Pool View,Private Bathrooms,Soundproof Rooms,Table Tennis,Wake Up Service / Alarm Clock,Walk-in Shower","","Travelers Choice Best of the Best 2022,Travelers Choice 2023,Travelers Choice 2022","$$"
